player_id,name,games_played,start_price,current_price,exact_price_r27,recent_s1,recent_s2,recent_s3,consistency,last_3_tog_avg,proj_score_fc,break_even_fc,proj_price_r28,be_r28,be_pct_r28,proj_score_r28,proj_price_r29,be_r29,be_pct_r29,proj_score_r29,proj_price_r30,be_r30,be_pct_r30,proj_score_r30,score_r26,score_r27,price_r25,price_r26,price_r27,delta_r27_to_r28,delta_r28_to_r29,delta_r29_to_r30,score_vs_be_r28,implied_ppp_r28
503450,Tevita Tatola,23,463000,449000,449000,26,26,32,42,45,38,50,434849,,,,,,,,,,,,26,,485000,472000,449000,-14151,,,,
506278,Moeaki Fotuaika,23,566000,448000,448000,41,31,21,25,43,39,41,443317,,,,,,,,,,,,41,,491000,462000,448000,-4683,,,,
500751,Jake Trbojevic,23,443000,435000,435000,31,22,42,58,52,41,44,429772,,,,,,,,,,,,31,,477000,455000,435000,-5228,,,,
501461,Moses Leota,23,501000,417000,417000,54,17,46,39,43,35,23,426992,,,,,,,,,,,,54,,415000,403000,417000,9992,,,,
504279,William Kennedy,23,421000,405000,405000,38,39,43,34,80,31,24,410081,,,,,,,,,,,,38,,398000,398000,405000,5081,,,,
500405,Coen Hess,23,462000,368000,368000,31,30,30,58,41,33,27,371983,,,,,,,,,,,,31,,367000,367000,368000,3983,,,,
500852,Scott Sorensen,23,495000,360000,360000,22,24,21,50,36,31,39,349660,,,,,,,,,,,,22,,396000,380000,360000,-10340,,,,
504072,Tom Starling,23,571000,298000,298000,9,39,31,1,26,33,27,302601,,,,,,,,,,,,,,303000,298000,298000,4601,,,,
508065,Terrell May,22,930000,790000,790000,68,70,67,70,66,66,56,796576,,,,,,,,,,,,68,,784000,785000,790000,6576,,,,
508300,Herbie Farnworth,22,800000,746000,746000,71,99,29,32,80,59,43,758918,,,,,,,,,,,,71,,692000,720000,746000,12918,,,,
506314,Beau Fermor,22,672000,653000,653000,38,82,49,55,70,0,50,653000,,,,,,,,,,,,,,648000,653000,653000,0,,,,
505976,Isaiah Papali'i,22,607000,645000,645000,48,34,66,63,72,50,61,630839,,,,,,,,,,,,48,,669000,660000,645000,-14161,,,,
100006482,Fletcher Sharpe,22,717000,637000,637000,47,36,67,48,80,0,57,637000,,,,,,,,,,,,47,,638000,643000,637000,0,,,,
100012134,Jacob Laban,22,335000,635000,635000,77,36,63,18,80,42,34,640016,,,,,,,,,,,,77,,592000,602000,635000,5016,,,,
506018,Corey Horsburgh,22,664000,628000,628000,43,37,70,58,54,48,57,616285,,,,,,,,,,,,,,640000,628000,628000,-11715,,,,
100007811,Kulikefu Finefeuiaki,22,484000,627000,627000,54,50,46,53,80,44,51,616511,,,,,,,,,,,,54,,639000,632000,627000,-10489,,,,
503639,Nat Butcher,22,532000,599000,599000,48,63,43,72,48,47,44,599770,,,,,,,,,,,,48,,588000,596000,599000,770,,,,
507915,Trey Mooney,22,450000,560000,560000,22,49,57,48,46,0,59,560000,,,,,,,,,,,,22,,580000,585000,560000,0,,,,
504597,Phoenix Crossland,22,498000,525000,525000,36,36,40,29,67,0,51,525000,,,,,,,,,,,,,,539000,525000,525000,0,,,,
500611,Cody Walker,22,347000,509000,509000,32,50,49,40,80,41,37,510295,,,,,,,,,,,,32,,478000,502000,509000,1295,,,,
505894,Jake Clifford,22,561000,509000,509000,32,24,48,36,80,46,58,494733,,,,,,,,,,,,32,,543000,543000,509000,-14267,,,,
510238,Thomas Hazelton,22,457000,470000,470000,38,52,37,46,46,36,31,472621,,,,,,,,,,,,38,,456000,466000,470000,2621,,,,
100011191,Lehi Hopoate,22,496000,465000,465000,50,57,34,37,80,43,19,486443,,,,,,,,,,,,50,,425000,440000,465000,21443,,,,
503443,Reuben Garrick,22,551000,463000,463000,50,52,38,21,80,38,23,476201,,,,,,,,,,,,50,,446000,449000,463000,13201,,,,
100004781,Tom Chester,22,250000,460000,460000,52,34,43,37,80,40,29,469591,,,,,,,,,,,,52,,446000,446000,460000,9591,,,,
509397,Matt Burton,22,549000,453000,453000,55,33,40,35,76,43,25,468867,,,,,,,,,,,,55,,448000,438000,453000,15867,,,,
500301,Jason Taumalolo,22,439000,451000,451000,60,19,44,48,44,40,26,462670,,,,,,,,,,,,60,,439000,439000,451000,11670,,,,
500043,Dane Gagai,22,532000,445000,445000,51,38,33,60,67,0,23,445000,,,,,,,,,,,,51,,429000,429000,445000,0,,,,
506156,Tom Gilbert,22,513000,438000,438000,41,48,34,46,38,39,26,449327,,,,,,,,,,,,41,,423000,429000,438000,11327,,,,
504609,Alex Seyfarth,22,517000,432000,432000,37,53,51,21,60,35,17,447535,,,,,,,,,,,,37,,382000,409000,432000,15535,,,,
501600,Damien Cook,22,629000,402000,402000,42,40,12,41,43,41,28,412585,,,,,,,,,,,,42,,422000,402000,402000,10585,,,,
100010109,Klese Haas,22,430000,396000,396000,18,51,35,23,35,34,32,395662,,,,,,,,,,,,18,,386000,400000,396000,-338,,,,
503327,Connor Watson,22,622000,370000,370000,38,20,23,53,30,35,33,370291,,,,,,,,,,,,38,,410000,380000,370000,291,,,,
505736,Morgan Knowles,22,550000,359000,359000,31,35,33,39,45,31,26,362111,,,,,,,,,,,,31,,357000,357000,359000,3111,,,,
509297,Sione Fainu,22,354000,349000,349000,29,30,28,48,38,28,28,347145,,,,,,,,,,,,29,,367000,355000,349000,-1855,,,,
507670,Jason Saab,22,347000,343000,343000,60,29,22,1,80,37,7,371245,,,,,,,,,,,,60,,338000,321000,343000,28245,,,,
506446,Lachlan Hubner,22,475000,330000,330000,22,19,17,34,24,26,39,315603,,,,,,,,,,,,22,,367000,349000,330000,-14397,,,,
501351,Josh Addo-Carr,22,493000,320000,320000,26,27,43,19,80,36,19,335246,,,,,,,,,,,,26,,302000,311000,320000,15246,,,,
100004869,Griffin Neame,22,475000,289000,289000,12,29,19,47,30,25,30,282685,,,,,,,,,,,,12,,303000,303000,289000,-6315,,,,
100014512,Cooper Bai,22,250000,230000,230000,26,18,22,6,37,23,18,239807,,,,,,,,,,,,26,,230000,230000,230000,9807,,,,
100004843,Sam Walker,21,570000,690000,690000,32,73,61,21,71,0,67,690000,,,,,,,,,,,,32,,681000,704000,690000,0,,,,
509529,Tallis Duncan,21,551000,683000,683000,58,62,54,84,80,47,51,676591,,,,,,,,,,,,58,,676000,679000,683000,-6409,,,,
100011308,Toby Couchman,21,691000,671000,671000,38,50,51,37,56,48,78,637753,,,,,,,,,,,,38,,753000,717000,671000,-33247,,,,
100001622,Jayden Campbell,21,766000,640000,640000,45,46,53,33,80,51,64,623808,,,,,,,,,,,,45,,700000,672000,640000,-16192,,,,
505985,Zac Hosking,21,648000,607000,607000,44,49,58,45,74,0,49,607000,,,,,,,,,,,,,,616000,607000,607000,0,,,,
501175,Jamal Fogarty,21,687000,584000,584000,79,35,27,47,80,54,38,598156,,,,,,,,,,,,79,,606000,572000,584000,14156,,,,
507949,Connelly Lemuelu,21,449000,566000,566000,15,58,40,45,69,0,63,566000,,,,,,,,,,,,,,566000,566000,566000,0,,,,
100001736,Jordan Riki,21,611000,554000,554000,29,42,56,56,76,47,57,541923,,,,,,,,,,,,29,,591000,579000,554000,-12077,,,,
507615,Teig Wilton,21,536000,552000,552000,43,42,59,35,80,44,40,553730,,,,,,,,,,,,43,,541000,549000,552000,1730,,,,
504321,Braydon Trindall,21,416000,538000,538000,8,40,51,26,56,0,69,538000,,,,,,,,,,,,,,538000,538000,538000,0,,,,
100008234,Salesi Foketi,21,393000,527000,527000,67,49,56,9,76,38,12,551036,,,,,,,,,,,,67,,421000,470000,527000,24036,,,,
505410,Brian To'o,21,533000,512000,512000,43,75,25,10,80,41,28,522588,,,,,,,,,,,,43,,490000,501000,512000,10588,,,,
100004272,Jesse Colquhoun,21,347000,493000,493000,39,40,45,64,50,37,41,486218,,,,,,,,,,,,39,,507000,499000,493000,-6782,,,,
100004042,Paul Alamoti,21,517000,479000,479000,38,17,32,15,75,0,53,479000,,,,,,,,,,,,,,479000,479000,479000,0,,,,
509579,Sandon Smith,21,439000,458000,458000,22,37,30,37,80,0,51,458000,,,,,,,,,,,,22,,481000,478000,458000,0,,,,
508649,KL Iro,21,628000,450000,450000,35,38,27,21,80,40,46,442299,,,,,,,,,,,,35,,485000,465000,450000,-7701,,,,
505648,Kurtis Morrin,21,250000,446000,446000,66,38,41,33,73,34,13,466008,,,,,,,,,,,,66,,419000,415000,446000,20008,,,,
502015,Connor Tracey,21,500000,440000,440000,30,54,26,35,80,35,34,438033,,,,,,,,,,,,30,,441000,446000,440000,-1967,,,,
100004534,Ezra Mam,21,475000,430000,430000,55,35,8,1,80,36,23,441169,,,,,,,,,,,,55,,409000,412000,430000,11169,,,,
500532,Dallin Watene-Zelezniak,21,309000,428000,428000,31,31,29,40,69,0,41,428000,,,,,,,,,,,,,,437000,428000,428000,0,,,,
500622,Tyson Frizell,21,479000,418000,418000,31,35,39,69,44,0,33,418000,,,,,,,,,,,,,,421000,418000,418000,0,,,,
500872,Brian Kelly,21,505000,401000,401000,53,24,51,6,80,31,18,411372,,,,,,,,,,,,53,,392000,386000,401000,10372,,,,
506259,AJ Brimson,21,542000,388000,388000,45,38,25,56,80,35,19,402288,,,,,,,,,,,,45,,369000,372000,388000,14288,,,,
100006683,Josiah Karapani,21,505000,325000,325000,24,32,3,17,80,30,35,318402,,,,,,,,,,,,24,,372000,345000,325000,-6598,,,,
500083,Dylan Walker,21,448000,322000,322000,21,20,25,63,39,30,33,317508,,,,,,,,,,,,21,,334000,334000,322000,-4492,,,,
509455,Sunia Turuva,21,401000,274000,274000,22,23,15,27,77,0,24,274000,,,,,,,,,,,,,,274000,274000,274000,0,,,,
504120,Nathan Cleary,20,900000,852000,852000,76,59,57,52,80,71,74,845597,,,,,,,,,,,,76,,878000,862000,852000,-6403,,,,
502490,Nicholas Hynes,20,700000,793000,793000,37,53,56,21,80,62,101,749839,,,,,,,,,,,,37,,895000,857000,793000,-43161,,,,
506513,Tino Fa'asuamaleaui,20,668000,771000,771000,90,86,63,44,74,59,25,802255,,,,,,,,,,,,90,,677000,715000,771000,31255,,,,
508033,Haumole Olakau'atu,20,608000,725000,725000,78,39,52,65,80,54,58,718139,,,,,,,,,,,,78,,770000,731000,725000,-6861,,,,
100001560,Trent Loiero,20,619000,614000,614000,39,51,45,59,59,51,57,605290,,,,,,,,,,,,39,,629000,627000,614000,-8710,,,,
100008243,Robert Toia,20,552000,601000,601000,47,55,46,71,80,46,49,595848,,,,,,,,,,,,47,,599000,603000,601000,-5152,,,,
100010604,Oliver Pascoe,20,578000,578000,578000,73,36,44,32,66,44,38,582441,,,,,,,,,,,,73,,608000,573000,578000,4441,,,,
500108,Alex Johnston,20,463000,567000,567000,32,63,38,18,80,41,44,561953,,,,,,,,,,,,32,,536000,564000,567000,-5047,,,,
504374,Reuben Cotter,20,569000,566000,566000,49,72,48,46,77,47,28,582166,,,,,,,,,,,,49,,541000,541000,566000,16166,,,,
500449,Addin Fonua-Blake,20,661000,562000,562000,53,77,22,27,43,48,28,580149,,,,,,,,,,,,53,,509000,535000,562000,18149,,,,
503340,Dylan Edwards,20,614000,550000,550000,64,32,31,51,80,50,41,556003,,,,,,,,,,,,64,,582000,550000,550000,6003,,,,
502580,James Fisher-Harris,20,582000,539000,539000,46,55,32,57,54,46,38,544335,,,,,,,,,,,,46,,532000,535000,539000,5335,,,,
505904,Harry Grant,20,645000,534000,534000,49,29,6,25,61,44,59,516408,,,,,,,,,,,,49,,622000,566000,534000,-17592,,,,
