player_id,name,games_played,start_price,current_price,exact_price_r9,recent_s1,recent_s2,recent_s3,consistency,last_3_tog_avg,proj_score_fc,break_even_fc,proj_price_r10,be_r10,be_pct_r10,proj_score_r10,proj_price_r11,be_r11,be_pct_r11,proj_score_r11,proj_price_r12,be_r12,be_pct_r12,proj_score_r12,score_r8,score_r9,price_r7,price_r8,price_r9,delta_r9_to_r10,delta_r10_to_r11,delta_r11_to_r12,score_vs_be_r10,implied_ppp_r10
506086,Ronaldo Mulitalo,0,514000,514000,514000,,,,18,0,0,41,514000,41,1,0,514000,73,3,42,515358,BYE,BYE,0,,,514000,514000,514000,0,0,1358,-41,-0.0
100007929,Liam Henry,0,513000,513000,513000,,,,54,0,40,41,513000,41,45,40,512325,41,41,43,514473,BYE,BYE,0,,,513000,513000,513000,0,-675,2148,-1,-0.0
100001634,Xavier Coates,0,501000,501000,501000,,,,8,0,0,40,501000,40,2,0,501000,71,4,39,500322,64,10,40,,,501000,501000,501000,0,0,-678,-40,-0.0
504669,Dean Hawkins,0,462000,462000,462000,,,,1,0,30,37,462000,37,33,30,455090,42,11,23,436265,BYE,BYE,0,,,462000,462000,462000,0,-6910,-18825,-7,-0.0
100006643,Viliami Vailea,0,416000,416000,416000,,,,28,0,34,33,416000,33,47,34,417189,32,47,31,415926,34,50,34,,,416000,416000,416000,0,1189,-1263,1,0.0
504190,Billy Walters,0,388000,388000,388000,,,,38,0,0,31,388000,31,1,0,388000,55,3,35,392552,BYE,BYE,0,,,388000,388000,388000,0,0,4552,-31,-0.0
100007686,Robert Derby,0,384000,384000,384000,,,,10,0,29,30,380537,30,47,29,382567,32,27,23,373849,37,27,28,,,384000,384000,384000,-3463,2030,-8718,-1,3463.0
504075,Brodie Jones,0,377000,377000,377000,,,,2,0,25,30,377000,30,37,25,371956,34,39,30,368797,BYE,BYE,0,,,377000,377000,377000,0,-5044,-3159,-5,-0.0
100008221,Tyrone Munro,0,369000,369000,369000,,,,14,0,28,29,369000,29,47,28,367787,30,34,25,362481,33,41,30,,,369000,369000,369000,0,-1213,-5306,-1,-0.0
506255,Jaxson Paulo,0,350000,350000,350000,,,,17,0,38,28,350000,28,23,38,360839,19,30,26,366145,23,15,37,,,350000,350000,350000,0,10839,5306,10,0.0
